item,utility,twu,utility_percent,frequency,frequency_percent,support,category
PACK OF 12 RED APPLE TISSUES,270.96000000000015,163025.41,0.003002252991429002,70,0.38843571388935133,0.003884357138893513,Khác
ZINC TOP  2 DOOR WOODEN SHELF ,270.0799999999999,14465.550000000016,0.0029925025388439037,12,0.0665889795238888,0.000665889795238888,Khác
HAND OPEN SHAPE DECO.WHITE,270.02,1721.1799999999998,0.002991837735258557,5,0.027745408134953665,0.00027745408134953665,Khác
WOOD AND GLASS MEDICINE CABINET,269.54999999999995,2727.2599999999998,0.002986630107173335,9,0.049941734642916596,0.000499417346429166,Khác
KITTENS DESIGN FLANNEL,269.38999999999976,276268.49000000017,0.0029848572976124066,96,0.5327118361911104,0.005327118361911104,Khác
WHITE AND BLUE CERAMIC OIL BURNER,268.92999999999995,63442.33000000004,0.002979760470124745,41,0.22751234670662004,0.0022751234670662004,Khác
HAND TOWEL PALE BLUE W FLOWERS,268.89,48406.81,0.002979317267734514,27,0.1498252039287498,0.001498252039287498,Khác
ASSORTED TUTTI FRUTTI HEART BOX,268.75,17008.17,0.0029777660593687033,32,0.17757061206370345,0.0017757061206370346,Khác
PEARLISED IVORY HEART SMALL ,268.67,17436.57000000001,0.0029768796545882404,28,0.1553742855557405,0.0015537428555574052,Khác
PINK GINGHAM CAT WITH SCARF,268.61,46285.35000000003,0.0029762148510028928,27,0.1498252039287498,0.001498252039287498,Khác
GREEN METAL SWINGING BUNNY,267.96999999999997,31478.100000000017,0.0029691236127591864,41,0.22751234670662004,0.0022751234670662004,Khác
ORIGAMI ROSE INCENSE IN TUBE,267.82000000000005,14669.889999999998,0.0029674616037958187,13,0.07213806115087953,0.0007213806115087953,Khác
CHRYSANTHEMUM NOTEBOOK,267.6399999999998,198003.53000000012,0.0029654671930397737,77,0.42727928527828646,0.004272792852782864,Khác
SMALL FOLDING SCISSOR(POINTED EDGE),266.8699999999999,29969.389999999992,0.002956935547027816,59,0.32739581599245327,0.0032739581599245324,Khác
"GARLAND, VINTAGE BELLS",265.88,4213.11,0.0029459662878695845,10,0.05549081626990733,0.0005549081626990733,Khác
S/4 BLACK MINI ROSE CANDLE IN BOWL,265.7699999999998,203256.34000000014,0.002944747481296445,67,0.37178846900837914,0.003717884690083791,Khác
LOLITA  DESIGN  COTTON TOTE BAG,265.71999999999997,66062.66000000008,0.0029441934783086578,41,0.22751234670662004,0.0022751234670662004,Khác
ZINC WIRE SWEETHEART LETTER TRAY,265.62,22188.460000000014,0.0029430854723330787,22,0.12207979579379612,0.0012207979579379612,Khác
COLUMBIAN CANDLE ROUND,264.9899999999999,48814.86000000005,0.00293610503468693,49,0.2719049997225459,0.002719049997225459,Khác
PINK FELT EASTER RABBIT GARLAND,264.5,16931.23,0.002930675805406593,26,0.14427612230175907,0.0014427612230175906,Khác
MIRRORED DOVE WALL DECORATION,264.12,40834.34000000002,0.002926465382699393,23,0.12762887742078685,0.0012762887742078686,Khác
BLUE JUICY FRUIT PHOTO FRAME,264.06000000000006,57888.46000000003,0.0029258005791140463,39,0.2164141834526386,0.002164141834526386,Khác
12 PINK ROSE PEG PLACE SETTINGS,262.5,15348.82,0.0029085156858950126,20,0.11098163253981466,0.0011098163253981466,Khác
BLACK EAR MUFF HEADPHONES,262.39,57964.110000000066,0.002907296879321875,27,0.1498252039287498,0.001498252039287498,Khác
PARTY TIME PENCIL ERASERS,262.2399999999998,306822.83000000037,0.0029056348703585043,123,0.6825370401198602,0.006825370401198602,Khác
DECORATIVE VINTAGE COFFEE  BOX,262.1499999999999,38623.33000000004,0.002904637664980485,20,0.11098163253981466,0.0011098163253981466,Khác
AMETHYST CHUNKY BEAD BRACELET W STR,262.14000000000004,50563.780000000035,0.0029045268643829282,20,0.11098163253981466,0.0011098163253981466,Khác
GREEN JUICY FRUIT PHOTO FRAME,261.8900000000001,43527.75,0.0029017568494439814,39,0.2164141834526386,0.002164141834526386,Khác
PINK RIVIERA HANDBAG,261.68,6722.050000000002,0.0028994300368952643,6,0.0332944897619444,0.000332944897619444,Khác
4 ROSE PINK DINNER CANDLES,261.59000000000003,79664.98000000003,0.0028984328315172433,43,0.2386105099606015,0.002386105099606015,Khác
PINK SCOTTIE DOG W FLOWER PATTERN,261.3400000000001,107443.99000000006,0.0028956628165782965,47,0.26080683646856445,0.0026080683646856444,Khác
KITTY PENCIL ERASERS,261.28999999999974,259829.18000000008,0.0028951088135905027,126,0.6991842850008324,0.006991842850008324,Khác
WRAP CHRISTMAS SCREEN PRINT,261.0,10998.300000000001,0.0028918955962613266,29,0.16092336718273126,0.0016092336718273126,Khác
BLUE POLKADOT LUGGAGE TAG ,260.60999999999996,183865.00000000006,0.002887574372956568,72,0.39953387714333277,0.003995338771433328,Khác
MULTICOLOUR RABBIT EGG WARMER,259.7700000000001,98898.08000000006,0.002878267122761705,66,0.3662393873813884,0.003662393873813884,Khác
BUNNY EGG GARLAND,259.09000000000015,94089.78000000004,0.0028707326821277683,77,0.42727928527828646,0.004272792852782864,Khác
CUTE CATS TAPE,258.2600000000001,128484.98000000013,0.002861536232530462,60,0.332944897619444,0.00332944897619444,Khác
WRAP DAISY CARPET ,256.2,11313.500000000002,0.002838711309433532,23,0.12762887742078685,0.0012762887742078686,Khác
RETROSPOT CANDLE  LARGE,256.16000000000014,58909.01000000003,0.0028382681070433023,25,0.13872704067476832,0.0013872704067476832,Khác
IVORY HANGING DECORATION  EGG,256.11999999999995,24511.359999999993,0.0028378249046530682,46,0.2552577548415737,0.002552577548415737,Khác
SET OF 6 HALLOWEEN GHOST T-LIGHTS,256.09000000000003,151924.80000000005,0.0028374925028603957,79,0.4383774485322679,0.004383774485322679,Khác
EASTER TIN CHICKS IN GARDEN,255.63000000000005,32695.01000000001,0.0028323956753727323,41,0.22751234670662004,0.0022751234670662004,Khác
MIRROR LOVE BIRD T-LIGHT HOLDER,255.0,20823.540000000005,0.0028254152377265836,12,0.0665889795238888,0.000665889795238888,Khác
ANTIQUE CREAM CUTLERY SHELF ,254.98000000000002,12034.670000000007,0.002825193636531468,19,0.10543255091282391,0.0010543255091282392,Khác
STRAWBRY SCENTED VOTIVE CANDLE,253.53000000000003,28695.630000000012,0.0028091275498855718,22,0.12207979579379612,0.0012207979579379612,Khác
GREEN BIRDHOUSE DECORATION,253.22999999999993,72515.35000000006,0.0028058035319588337,52,0.28855224460351814,0.002885522446035181,Khác
"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",252.45000000000005,8168.170000000003,0.002797161085349318,24,0.1331779590477776,0.001331779590477776,Khác
SILVER BRACELET W PASTEL FLOWER,252.18000000000004,33513.12000000003,0.0027941694692152548,19,0.10543255091282391,0.0010543255091282392,Khác
VINTAGE CARAVAN GIFT WRAP,252.0,15161.430000000002,0.002792175058459212,25,0.13872704067476832,0.0013872704067476832,Khác
MOUSEY LONG LEGS SOFT TOY,250.73000000000005,119542.36000000009,0.0027781033825693587,40,0.22196326507962932,0.002219632650796293,Khác
BLUE FLOCK GLASS CANDLEHOLDER,250.06,2681.0799999999995,0.0027706797425329785,9,0.049941734642916596,0.000499417346429166,Khác
CHARLIE+LOLA MY ROOM DOOR SIGN,249.48999999999984,99819.83000000003,0.0027643641084721757,84,0.4661228566672216,0.004661228566672216,Khác
CHRYSANTHEMUM  JOURNAL,249.28000000000006,62021.28000000006,0.0027620372959234626,38,0.21086510182564783,0.0021086510182564784,Khác
FELT FARM ANIMAL SHEEP,249.17,78520.24000000008,0.0027608184893503245,40,0.22196326507962932,0.002219632650796293,Khác
PHOTO CLIP LINE,248.73,72253.41000000008,0.002755943263057777,46,0.2552577548415737,0.002552577548415737,Khác
CHARLOTTE BAG ALPHABET  DESIGN,248.5,8689.949999999997,0.002753394849313945,21,0.1165307141668054,0.001165307141668054,Khác
PACK 3 BOXES CHRISTMAS PANETTONE,248.48000000000005,90791.26000000007,0.0027531732481188296,24,0.1331779590477776,0.001331779590477776,Khác
ECONOMY LUGGAGE TAG,248.08999999999995,182115.3800000001,0.0027488520248140705,62,0.34404306087342545,0.0034404306087342544,Khác
ASSORTED TUTTI FRUTTI LARGE PURSE,247.79999999999995,12806.160000000003,0.0027456388074848913,25,0.13872704067476832,0.0013872704067476832,Khác
CORDIAL GLASS JUG,247.63,7481.450000000003,0.0027437551973264074,13,0.07213806115087953,0.0007213806115087953,Khác
BLUE PAISLEY TISSUE BOX,247.5599999999999,43454.02999999999,0.002742979593143501,85,0.4716719382942123,0.004716719382942123,Khác
CLASSIC SUGAR DISPENSER,247.32,4034.9500000000003,0.002740320378802112,12,0.0665889795238888,0.000665889795238888,Khác
WHITE GLASS CHUNKY CHARM BRACELET,245.63000000000008,66342.40000000007,0.0027215950778148273,25,0.13872704067476832,0.0013872704067476832,Khác
PAIR PADDED HANGERS PINK CHECK,245.47000000000006,91969.67000000006,0.0027198222682539,39,0.2164141834526386,0.002164141834526386,Khác
CURIOUS  IMAGES NOTEBOOK SET,245.22,8507.760000000006,0.002717052253314952,10,0.05549081626990733,0.0005549081626990733,Khác
PINK HEARTS PAPER GARLAND,245.20000000000002,3428.359999999999,0.0027168306521198364,7,0.03884357138893513,0.0003884357138893513,Khác
TUMBLER BAROQUE,245.13000000000002,40273.430000000044,0.0027160550479369315,37,0.2053160201986571,0.002053160201986571,Khác
SMALL PINK MAGIC CHRISTMAS TREE,244.82000000000005,39647.720000000016,0.0027126202294126367,37,0.2053160201986571,0.002053160201986571,Khác
RIDGED GLASS T-LIGHT HOLDER,244.51000000000005,31720.34000000001,0.0027091854108883414,38,0.21086510182564783,0.0021086510182564784,Khác
MILK PAN PINK POLKADOT,244.35000000000008,38966.32000000003,0.0027074126013274156,32,0.17757061206370345,0.0017757061206370346,Khác
PINK/BLUE DISC/MIRROR STRING,244.17,24173.5,0.002705418190571372,15,0.083236224404861,0.00083236224404861,Khác
CHERRY BLOSSOM PASSPORT COVER,243.52999999999977,148305.4,0.002698326952327664,71,0.393984795516342,0.00393984795516342,Khác
DOORSTOP RACING CAR DESIGN,243.45999999999998,48911.85000000004,0.0026975513481447607,35,0.19421785694467567,0.0019421785694467566,Khác
CERAMIC STRAWBERRY TRINKET TRAY,243.37000000000012,175769.4300000002,0.002696554142766741,63,0.3495921425004162,0.003495921425004162,Khác
DECORATION WOBBLY CHICKEN,243.18000000000006,53865.070000000036,0.0026944489314131405,42,0.2330614283336108,0.002330614283336108,Khác
HELLO SAILOR BLUE SOAP HOLDER,242.9399999999999,88871.45999999999,0.0026917897170717488,48,0.2663559180955552,0.002663559180955552,Khác
HANGING MEDINA LANTERN SMALL,241.97000000000003,26870.070000000014,0.0026810420591086336,27,0.1498252039287498,0.001498252039287498,Khác
CLEAR LOVE BIRD T-LIGHT HOLDER,241.97,74698.09000000003,0.002681042059108633,25,0.13872704067476832,0.0013872704067476832,Khác
CARTOON  PENCIL SHARPENERS,241.71000000000015,73500.58000000006,0.002678161243572129,59,0.32739581599245327,0.0032739581599245324,Khác
MAGAZINE RACK GEBRA ASSORTED ,241.25,6142.990000000001,0.002673064416084464,17,0.09433438765884246,0.0009433438765884246,Khác
ASSORTED SHAPES PHOTO CLIP SILVER ,241.21000000000004,5125.86,0.0026726212136942325,12,0.0665889795238888,0.000665889795238888,Khác
EMBROIDERED RIBBON REEL CLAIRE,239.79999999999998,24567.09000000002,0.0026569983294385674,18,0.09988346928583319,0.000998834692858332,Khác
TRIPLE WIRE HOOK PINK HEART,239.70999999999992,36764.32000000004,0.0026560011240605455,23,0.12762887742078685,0.0012762887742078686,Khác
NINJA RABBIT BLACK,239.2400000000001,163131.40000000008,0.002650793495975326,58,0.3218467343654625,0.003218467343654625,Khác
MINI JIGSAW DINOSAUR ,238.3900000000002,233458.11000000025,0.0026413754451829054,92,0.5105155096831474,0.005105155096831474,Khác
BLUE KNITTED HEN ,237.42000000000002,61432.81000000004,0.0026306277872197863,48,0.2663559180955552,0.002663559180955552,Khác
STAR  T-LIGHT HOLDER ,236.88000000000002,68608.66,0.0026246445549516595,28,0.1553742855557405,0.0015537428555574052,Khác
BLUE RETRO KITCHEN WALL CLOCK,236.68000000000004,13999.859999999999,0.0026224285430005013,14,0.07768714277787026,0.0007768714277787026,Khác
2 PICTURE BOOK EGGS EASTER BUNNY,236.54000000000005,39524.96000000004,0.002620877334634691,34,0.18866877531768492,0.0018866877531768492,Khác
ANTIQUE IVORY WIRE BOWL SMALL,236.51,13372.260000000007,0.0026205449328420166,20,0.11098163253981466,0.0011098163253981466,Khác
BLUE PAISLEY POCKET BOOK,236.3199999999999,71647.46000000004,0.0026184397214884156,57,0.3162976527384718,0.003162976527384718,Khác
ORANGE VOTIVE CANDLE,236.16000000000003,24994.18000000001,0.0026166669119274902,22,0.12207979579379612,0.0012207979579379612,Khác
PAPERWEIGHT HOME SWEET HOME,235.44000000000005,57233.35999999997,0.0026086892689033215,27,0.1498252039287498,0.001498252039287498,Khác
STANDING FAIRY POLE SUPPORT ,235.44,13544.169999999998,0.002608689268903321,20,0.11098163253981466,0.0011098163253981466,Khác
DAISY NOTEBOOK ,235.18999999999983,178760.26000000007,0.002605919253964371,63,0.3495921425004162,0.003495921425004162,Khác
HAND TOWEL PINK FLOWER AND DAISY,234.82999999999998,70637.31000000004,0.0026019304324522885,21,0.1165307141668054,0.001165307141668054,Khác
3D SHEET OF CAT STICKERS,234.36999999999995,109980.68000000005,0.002596833604964624,72,0.39953387714333277,0.003995338771433328,Khác
FOLK ART METAL STAR T-LIGHT HOLDER,234.09000000000003,199108.99000000005,0.002593731188233004,64,0.3551412241274069,0.003551412241274069,Khác
T-LIGHT HOLDER SILVER PETIT FOUR ,233.67000000000002,12350.98000000001,0.0025890775631355716,16,0.08878530603185172,0.0008878530603185173,Khác
PARTY PIZZA DISH GREEN POLKADOT,233.57999999999993,111811.44000000012,0.0025880803577575497,52,0.28855224460351814,0.002885522446035181,Khác
GLITTER CHRISTMAS HEART ,233.52,19141.57,0.0025874155541722034,21,0.1165307141668054,0.001165307141668054,Khác
HEN PARTY CORDON BARRIER TAPE,232.62999999999997,42461.79000000003,0.002577554300989549,39,0.2164141834526386,0.002164141834526386,Khác
CRYSTAL STUD EARRINGS ASSORTED COL ,232.56000000000006,9260.670000000004,0.002576778696806645,15,0.083236224404861,0.00083236224404861,Khác
STRING OF STARS CARD HOLDER,232.52,18257.73,0.0025763354944164127,14,0.07768714277787026,0.0007768714277787026,Khác
CAMPHOR WOOD PORTOBELLO MUSHROOM,231.83000000000007,105743.22999999998,0.0025686902531849177,49,0.2719049997225459,0.002719049997225459,Khác
BLUE  TILE HOOK,231.79000000000002,52024.97000000003,0.0025682470507946854,25,0.13872704067476832,0.0013872704067476832,Khác
SET OF 3 PANTRY WOODEN SPOONS,231.65999999999997,101274.28000000012,0.0025668066430264325,37,0.2053160201986571,0.002053160201986571,Khác
FOOD/DRINK SPONGE STICKERS,230.9999999999999,13204.120000000003,0.0025594938035876096,31,0.17202153043671273,0.0017202153043671272,Khác
NUMBER TILE COTTAGE GARDEN 1,230.53999999999982,54567.02000000004,0.0025543969760999457,43,0.2386105099606015,0.002386105099606015,Khác
CRYSTAL DIAMANTE STAR BROOCH,229.67999999999998,96780.28000000009,0.0025448681247099672,31,0.17202153043671273,0.0017202153043671272,Khác
SET/4 BLUE FLOWER CANDLES IN BOWL,229.4699999999999,19238.600000000006,0.0025425413121612506,35,0.19421785694467567,0.0019421785694467566,Khác
4 BLUE DINNER CANDLES SILVER FLOCK,229.22,14375.240000000002,0.0025397712972223038,31,0.17202153043671273,0.0017202153043671272,Khác
LETTER SHAPE PENCIL SHARPENER,229.2000000000002,33834.070000000014,0.00253954969602719,44,0.24415959158759223,0.0024415959158759224,Khác
SET/3 POLKADOT STACKING TINS,228.14999999999992,22065.90000000001,0.002527915633283607,24,0.1331779590477776,0.001331779590477776,Khác
AMBER GLASS/SILVER BRACELET,227.89000000000007,41065.84000000002,0.0025250348177471033,16,0.08878530603185172,0.0008878530603185173,Khác
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,227.78999999999996,61893.07999999995,0.002523926811771523,42,0.2330614283336108,0.002330614283336108,Khác
RED RETROSPOT WASHBAG,227.59999999999988,28358.579999999994,0.002521821600417922,34,0.18866877531768492,0.0018866877531768492,Khác
NUMBER TILE COTTAGE GARDEN 2,226.63999999999987,65174.10000000004,0.0025111847430523628,38,0.21086510182564783,0.0021086510182564784,Khác
GYMKHANNA TREASURE BOOK BOX,225.83999999999997,6720.009999999999,0.0025023206952477315,12,0.0665889795238888,0.000665889795238888,Khác
HAND WARMER RED POLKA DOT,224.99999999999994,1154.4700000000003,0.0024930134450528675,18,0.09988346928583319,0.000998834692858332,Khác
ST TROPEZ NECKLACE,224.11999999999998,91961.51000000004,0.002483262992467772,35,0.19421785694467567,0.0019421785694467566,Khác
PEACE SMALL WOOD LETTERS,222.96,17178.770000000004,0.0024704101231510555,24,0.1331779590477776,0.001331779590477776,Khác
MINI JIGSAW BUNNIES,222.55000000000007,129536.51000000008,0.002465867298651182,68,0.37733755063536983,0.0037733755063536984,Khác
TRAVEL CARD WALLET VINTAGE ROSE ,222.42000000000002,17492.379999999997,0.0024644268908829287,51,0.2830031629765274,0.002830031629765274,Khác
LA PALMIERA TILE COASTER,222.29000000000005,38704.59000000003,0.002462986483114676,31,0.17202153043671273,0.0017202153043671272,Khác
MONEY BOX BISCUITS DESIGN,222.21999999999997,58491.02,0.00246221087893177,50,0.27745408134953664,0.0027745408134953664,Khác
SET OF SKULL WALL STICKERS,221.26999999999995,15576.73000000002,0.002451684822163769,18,0.09988346928583319,0.000998834692858332,Khác
BLUE HEART COMPACT MIRROR,221.25000000000003,16037.560000000009,0.0024514632209686536,16,0.08878530603185172,0.0008878530603185173,Khác
BOTANICAL LAVENDER BIRTHDAY CARD,220.55,181875.14000000022,0.0024437071791396,79,0.4383774485322679,0.004383774485322679,Khác
PINK GOOSE FEATHER TREE 60CM,220.41000000000003,19886.200000000008,0.0024421559707737896,17,0.09433438765884246,0.0009433438765884246,Khác
SCOTTIES DESIGN WASHBAG,218.99999999999977,85996.36000000006,0.0024265330865181223,50,0.27745408134953664,0.0027745408134953664,Khác
BLUE BIRDHOUSE DECORATION,218.92999999999995,77612.40000000004,0.002425757482335219,54,0.2996504078574996,0.002996504078574996,Khác
ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,218.87,18317.79,0.002425092678749872,13,0.07213806115087953,0.0007213806115087953,Khác
CERAMIC BIRDHOUSE CRESTED TIT SMALL,218.12999999999997,32942.14000000002,0.0024168934345305862,20,0.11098163253981466,0.0011098163253981466,Khác
SMALL CHUNKY GLASS ROMAN  BOWL,217.68000000000004,19629.430000000015,0.0024119074076404813,15,0.083236224404861,0.00083236224404861,Khác
MOROCCAN BEATEN METAL MIRROR,217.1,10246.740000000003,0.0024054809729821226,12,0.0665889795238888,0.000665889795238888,Khác
BLUE  VOILE LAMPSHADE,216.8,4741.030000000001,0.002402156955055386,8,0.04439265301592586,0.00044392653015925865,Khác
"SMALL POP BOX,FUNKY MONKEY",216.47000000000003,72315.96000000004,0.002398500535335975,34,0.18866877531768492,0.0018866877531768492,Khác
MINI JIGSAW PURDEY,216.36000000000016,159422.90000000008,0.0023972817287628394,74,0.4106320403973142,0.004106320403973142,Khác
